station_id,station_name,date,latitude,longitude,covering_granules,strict_aod_550,strict_aod_uncertainty,strict_aod_available,research_aod_550,research_aod_uncertainty,research_aod_available,strict_valid_candidates,selected_strict_source
site_5453,Chandkheda,2025-01-29,23.107969,72.574648,99,-999,-999,0,-999,-999,0,0.3647058823529412,median_composite_missing
site_5453,Chandkheda,2025-01-30,23.107969,72.574648,98,-999,-999,0,-999,-999,0,0.8313725490196078,median_composite_missing
site_5453,Chandkheda,2025-01-31,23.107969,72.574648,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-01,23.107969,72.574648,98,-999,-999,0,-999,-999,0,0.24705882352941178,median_composite_missing
site_5453,Chandkheda,2025-02-02,23.107969,72.574648,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-03,23.107969,72.574648,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-04,23.107969,72.574648,99,0.4165,0.0206,1,-999,-999,0,1.2980392156862746,median_composite_valid
site_5453,Chandkheda,2025-02-05,23.107969,72.574648,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-06,23.107969,72.574648,98,-999,-999,0,-999,-999,0,0.33333333333333337,median_composite_missing
site_5453,Chandkheda,2025-02-07,23.107969,72.574648,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-08,23.107969,72.574648,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-09,23.107969,72.574648,99,0.292,0.0206,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-10,23.107969,72.574648,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-11,23.107969,72.574648,89,-999,-999,0,-999,-999,0,0.8313725490196078,median_composite_missing
site_5453,Chandkheda,2025-02-12,23.107969,72.574648,95,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-13,23.107969,72.574648,95,-999,-999,0,-999,-999,0,0.7372549019607844,median_composite_missing
site_5453,Chandkheda,2025-02-14,23.107969,72.574648,93,0.3245,0.02025,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-15,23.107969,72.574648,92,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-16,23.107969,72.574648,91,0.4345,0.04365,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-17,23.107969,72.574648,91,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-18,23.107969,72.574648,89,0.421,0.027600000000000003,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-19,23.107969,72.574648,85,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-20,23.107969,72.574648,89,0.3375,0.012450000000000001,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-21,23.107969,72.574648,87,0.559,0.04755,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-02-24,23.107969,72.574648,83,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-25,23.107969,72.574648,88,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-26,23.107969,72.574648,86,-999,-999,0,-999,-999,0,0.17254901960784313,median_composite_missing
site_5453,Chandkheda,2025-02-27,23.107969,72.574648,85,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-02-28,23.107969,72.574648,83,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-01,23.107969,72.574648,82,0.2605,0.0229,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-02,23.107969,72.574648,84,-999,-999,0,-999,-999,0,0.17254901960784313,median_composite_missing
site_5453,Chandkheda,2025-03-03,23.107969,72.574648,83,-999,-999,0,-999,-999,0,1.003921568627451,median_composite_missing
site_5453,Chandkheda,2025-03-04,23.107969,72.574648,78,-999,-999,0,-999,-999,0,0.19215686274509805,median_composite_missing
site_5453,Chandkheda,2025-03-05,23.107969,72.574648,77,-999,-999,0,-999,-999,0,0.8313725490196078,median_composite_missing
site_5453,Chandkheda,2025-03-06,23.107969,72.574648,70,0.2245,0.023950000000000003,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-07,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-08,23.107969,72.574648,64,0.3895,0.0487,1,-999,-999,0,1.6901960784313723,median_composite_valid
site_5453,Chandkheda,2025-03-09,23.107969,72.574648,61,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-10,23.107969,72.574648,58,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-11,23.107969,72.574648,55,0.3385,0.0238,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-12,23.107969,72.574648,52,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-13,23.107969,72.574648,45,-999,-999,0,-999,-999,0,0.8117647058823529,median_composite_missing
site_5453,Chandkheda,2025-03-14,23.107969,72.574648,44,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-15,23.107969,72.574648,41,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-16,23.107969,72.574648,38,0.3005,0.025900000000000003,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-17,23.107969,72.574648,34,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-18,23.107969,72.574648,9,0.405,0.054,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-19,23.107969,72.574648,4,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-20,23.107969,72.574648,17,-999,-999,0,-999,-999,0,0.4392156862745098,median_composite_missing
site_5453,Chandkheda,2025-03-21,23.107969,72.574648,32,-999,-999,0,-999,-999,0,0.17254901960784313,median_composite_missing
site_5453,Chandkheda,2025-03-22,23.107969,72.574648,33,0.5685,0.0223,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-23,23.107969,72.574648,40,0.5055000000000001,0.055150000000000005,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-24,23.107969,72.574648,42,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-03-25,23.107969,72.574648,47,0.551,0.0506,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-26,23.107969,72.574648,48,0.3645,0.03225,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-27,23.107969,72.574648,50,0.425,0.02615,1,-999,-999,0,1.2980392156862746,median_composite_valid
site_5453,Chandkheda,2025-03-28,23.107969,72.574648,52,-999,-999,0,-999,-999,0,1.003921568627451,median_composite_missing
site_5453,Chandkheda,2025-03-29,23.107969,72.574648,61,0.293,0.01785,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-03-30,23.107969,72.574648,59,-999,-999,0,-999,-999,0,0.7647058823529411,median_composite_missing
site_5453,Chandkheda,2025-03-31,23.107969,72.574648,66,0.278,0.0324,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-01,23.107969,72.574648,65,0.4555,0.028300000000000002,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-02,23.107969,72.574648,62,-999,-999,0,-999,-999,0,1.003921568627451,median_composite_missing
site_5453,Chandkheda,2025-04-03,23.107969,72.574648,68,0.28300000000000003,0.0212,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-04,23.107969,72.574648,67,0.47850000000000004,0.054950000000000006,1,-999,-999,0,1.0313725490196077,median_composite_valid
site_5453,Chandkheda,2025-04-05,23.107969,72.574648,68,0.3945,0.03475,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-06,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0.4392156862745098,median_composite_missing
site_5453,Chandkheda,2025-04-07,23.107969,72.574648,66,-999,-999,0,-999,-999,0,1.003921568627451,median_composite_missing
site_5453,Chandkheda,2025-04-08,23.107969,72.574648,68,0.3075,0.0219,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-09,23.107969,72.574648,67,0.5700000000000001,0.0541,1,-999,-999,0,1.2980392156862746,median_composite_valid
site_5453,Chandkheda,2025-04-10,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0.25882352941176473,median_composite_missing
site_5453,Chandkheda,2025-04-11,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-04-12,23.107969,72.574648,66,0.4995,0.048850000000000005,1,-999,-999,0,1.223529411764706,median_composite_valid
site_5453,Chandkheda,2025-04-13,23.107969,72.574648,68,0.47950000000000004,0.0235,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-14,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-04-15,23.107969,72.574648,68,0.436,0.03605,1,-999,-999,0,1.223529411764706,median_composite_valid
site_5453,Chandkheda,2025-04-16,23.107969,72.574648,67,0.6,0.0334,1,-999,-999,0,1.0509803921568628,median_composite_valid
site_5453,Chandkheda,2025-04-17,23.107969,72.574648,66,0.429,0.042800000000000005,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-18,23.107969,72.574648,68,0.454,0.0245,1,-999,-999,0,1.596078431372549,median_composite_valid
site_5453,Chandkheda,2025-04-19,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0.8313725490196078,median_composite_missing
site_5453,Chandkheda,2025-04-21,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-04-22,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0.25882352941176473,median_composite_missing
site_5453,Chandkheda,2025-04-23,23.107969,72.574648,68,0.3695,0.031100000000000003,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-24,23.107969,72.574648,67,0.3295,0.04575,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-04-25,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0.9372549019607843,median_composite_missing
site_5453,Chandkheda,2025-04-26,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-04-27,23.107969,72.574648,66,-999,-999,0,-999,-999,0,1.003921568627451,median_composite_missing
site_5453,Chandkheda,2025-04-28,23.107969,72.574648,68,0.5385,0.0337,1,-999,-999,0,1.2980392156862746,median_composite_valid
site_5453,Chandkheda,2025-04-29,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0.26666666666666666,median_composite_missing
site_5453,Chandkheda,2025-05-01,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-02,23.107969,72.574648,67,0.4625,0.034550000000000004,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-05-03,23.107969,72.574648,68,0.5455,0.037450000000000004,1,-999,-999,0,1.796078431372549,median_composite_valid
site_5453,Chandkheda,2025-05-04,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-05,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-06,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-08,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-09,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-10,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-11,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-12,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-13,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-14,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-15,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-16,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-17,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-18,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-19,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-20,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-21,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-22,23.107969,72.574648,68,0.642,0.0223,1,-999,-999,0,1.8627450980392155,median_composite_valid
site_5453,Chandkheda,2025-05-23,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-24,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-25,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-26,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-27,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-28,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-29,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-30,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-05-31,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-01,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-02,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-03,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-04,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-05,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-06,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-07,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0.07450980392156863,median_composite_missing
site_5453,Chandkheda,2025-06-08,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-09,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0.24705882352941178,median_composite_missing
site_5453,Chandkheda,2025-06-10,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-11,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-12,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-13,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-14,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-15,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-16,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-20,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-21,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-22,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-23,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-24,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-25,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-27,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-28,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-29,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-06-30,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-01,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-02,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-03,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-04,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-05,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-06,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-07,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-08,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-09,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-10,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-11,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-12,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-13,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-14,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-15,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-16,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-17,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-18,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-19,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-20,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-21,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-22,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-23,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-24,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-25,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-26,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-27,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-28,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-29,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-30,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-07-31,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-01,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-02,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-03,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-04,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-05,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-06,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-07,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-08,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-09,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-10,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-11,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-12,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-13,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-14,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-15,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-16,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-17,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-18,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-19,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-20,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-21,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-22,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-23,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-24,23.107969,72.574648,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-25,23.107969,72.574648,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5453,Chandkheda,2025-08-26,23.107969,72.574648,67,-999,-999,0,-999,-999,0,0,median_composite_missing
